ncessch,test_score,learn_rate,urbanicity,level,perecd,high_ecd
60687000632,-2.229218053763885,1.139515246915423,Rural,Elementary,0.7848787461021894,1
60687009522,-1.253175167933711,0.96831066871396,Rural,Elementary,0.4061096752414882,0
60690000636,-3.348120068856268,0.9084366319623104,Suburb,Elementary,0.9343099718346829,1
60690000637,-2.649234554105179,1.183766206844535,Suburb,Elementary,0.9143564314878868,1
60690000638,-2.863564388637149,1.018020115838564,Suburb,Elementary,0.9112831029946495,1
60690000639,-2.564370734992714,0.6357676832914455,Suburb,Elementary,0.9454495877758677,1
60690000640,-2.860328080249117,0.9583466460668378,Suburb,Elementary,0.9612198853961088,1
60690009117,-2.072663537587644,0.7714826390814179,Suburb,Elementary,0.9423037089414407,1
60690011897,-1.577772732652801,0.9882170491925473,Suburb,Elementary,0.8274732054810844,1
60696008121,-2.042065189920631,1.101922545290797,Rural,Elementary,0.6744500809320331,1
60699000644,-1.440474431767764,1.120149002011998,Town,Middle,0.9308192062553386,1
60702000646,-0.9385060165605941,1.197400778965585,Town,Elementary,0.7683494227519474,1
60714000650,1.14814324621746,0.7360721789876137,City,Elementary,0.2005610272655043,0
60714000652,0.802876487648633,0.8060237429412687,City,Elementary,0.1768133834902362,0
60714000653,0.4386637478638047,1.271026130110397,City,Elementary,0.2423334769525262,0
60714000654,0.9781312644961249,1.065032871301762,City,Middle,0.2185131484480545,0
60714000655,0.8230957960856742,0.7988387348831343,City,Elementary,0.2446794128564447,0
60717000656,0.1001020561728803,0.9609664546768495,Rural,Elementary,0.5218097852809345,0
60720000657,-1.695817404517847,1.282212851394614,City,Elementary,0.7422330566542955,1
60720000662,-1.806344530603788,1.112131374890142,Suburb,Middle,0.6418593068137466,1
60720000663,0.2986866672342039,0.9169129784271033,Suburb,Elementary,0.408027328062284,0
60720000664,-0.4343599539693876,1.162304506338668,City,Elementary,0.5244375807035486,0
60720000667,1.996616448739934,1.345671417641374,Suburb,Elementary,0.1224861306435383,0
60720000670,-1.093942784642093,0.5123633242584787,City,Elementary,0.5641870621958689,1
60720000671,2.181097791587764,1.202019989046088,Suburb,Elementary,0.0807826404810949,0
60720000672,-0.8537768333536269,0.6802814460739043,City,Middle,0.5399015090336975,0
60720000674,1.605739462208121,1.067078233019576,Suburb,Middle,0.1596225886142741,0
60720007427,-0.5537553227967615,1.065179133201125,City,Elementary,0.7420744175703159,1
60726000678,-0.7455907148088041,1.251240561681504,Rural,Elementary,0.640688221783483,1
60726008436,-1.025359927581791,1.289574191247807,Suburb,Other,0.3967489372313068,0
60735000680,0.7939820111183842,1.092140026725394,Rural,Elementary,0.0989535622275496,0
60741000682,-0.4907124208531934,0.7508848124419656,Rural,Elementary,0.4265768202797044,0
60744000686,1.028507652982342,0.7361905760202277,Suburb,Elementary,0.1273143657025436,0
60744000687,0.685293908209494,1.172590257224964,Suburb,Elementary,0.2418276084637643,0
60744000688,-0.7378590373163849,0.585641516302066,Suburb,Elementary,0.2658576819181706,0
60744000690,-0.5672611374429195,1.488198010624403,Suburb,Elementary,0.4740426346817582,0
60744000691,0.1084604028516045,1.374846372624242,Suburb,Elementary,0.3422629189503834,0
60744000692,-0.2343716840770007,0.9705536162064089,Suburb,Elementary,0.3324692596947385,0
60744000693,-0.6974145062869512,1.267224715288763,Suburb,Elementary,0.5474154563340993,0
60744000694,-0.3153525637870418,1.450832049172485,Suburb,Middle,0.6007845948237909,1
60744000695,1.033559689946886,1.137823016377088,Suburb,Elementary,0.1353079076493153,0
60744000696,0.838315377165717,1.217396208346151,Suburb,Middle,0.2059518325306933,0
60744000698,-0.0470533598568963,1.09470182068183,Suburb,Elementary,0.3545234366902624,0
60744000699,-0.8792139654664721,0.8619444651250768,Suburb,Elementary,0.7979654018534859,1
60744000702,-1.054231732075182,1.449886135392249,Suburb,Elementary,0.7100215175295226,1
60744000704,0.0483305297356269,1.50694765168024,Suburb,Middle,0.3039228682984104,0
60744000705,-1.738146231384283,1.127052764992175,Suburb,Elementary,0.6865417148329802,1
60744000745,1.284650836827253,0.5634078595595748,Suburb,Elementary,0.1158619496071142,0
60744002334,1.571289093030115,1.567061102033106,Suburb,Middle,0.1671417348131777,0
60744003361,1.506168338186499,0.7961341843885832,Suburb,Elementary,0.0919293436471923,0
60744003367,-0.6824423389243073,1.131219883360965,Suburb,Elementary,0.5143296279575847,0
60744003383,1.043828374788269,1.22153177354098,Suburb,Elementary,0.0898457887661442,0
60744003389,-0.4613346067824988,1.391200340443133,Suburb,Elementary,0.2799206904266261,0
60744006094,0.6736113166742408,0.9928940455973858,Suburb,Elementary,0.1543676532357127,0
60744007187,0.9919072958794697,1.028637539811929,Suburb,Elementary,0.0944997564655281,0
60744007188,1.52596629352752,0.7776885597290365,Suburb,Elementary,0.0330437928207023,0
60744007270,1.137312638866326,1.367550227524369,Suburb,Middle,0.1762389675807755,0
60744007587,1.017488492849656,1.286434572743961,Suburb,Middle,0.2364226405556396,0
60744008537,1.067772859826832,0.7372811692036071,Suburb,Elementary,0.1072634105015027,0
60744008538,1.517434359383489,1.391315869146354,Suburb,Middle,0.1312946111493089,0
60744008539,1.650454180679827,1.451126679140479,Suburb,Middle,0.0534935853375857,0
60744008540,-1.643598838981231,0.7423361980840839,Suburb,Elementary,0.9655388859157026,1
60744008541,1.399131344459537,1.005481939517156,Suburb,Elementary,0.050637001855521,0
60744008542,0.0519661924909443,1.45582453184699,Suburb,Elementary,0.1136998189623796,0
60744008751,1.642952058780514,0.8828556438780462,Suburb,Elementary,0.0603533571892675,0
60744008752,-0.4656270357055998,1.075003503312857,Suburb,Elementary,0.3649211838730636,0
60744009118,0.7706732657558195,0.9933464234388094,Suburb,Elementary,0.1650049857682586,0
60744009119,0.9691181069397432,1.453077480589486,Suburb,Elementary,0.0682600731819143,0
60744009523,1.095009791765733,0.8245922964311522,Suburb,Elementary,0.1497622736595564,0
60744009745,0.8412301138752873,1.064587890013694,Suburb,Elementary,0.0945478718415632,0
60744010569,1.22123958058997,0.7050119548451089,Suburb,Elementary,0.1835810444678553,0
60744010984,1.332142276662434,1.066855443285867,Suburb,Elementary,0.0455307561524803,0
60744011233,1.940178933726964,1.095852508688421,Suburb,Middle,0.0851502136651026,0
60744011248,1.454115639752967,0.8752592493506084,Suburb,Elementary,0.1067256801168645,0
60744011266,1.853956748210761,1.345638356191845,Suburb,Middle,0.1254337223944774,0
60744011267,1.336915230355918,1.541270502419898,Suburb,Elementary,0.1017886788337038,0
60744011268,1.104260354223159,1.104170173455749,Suburb,Elementary,0.0725930182322468,0
60744011701,1.387709354655962,1.432432580573339,Suburb,Middle,0.1028965729201366,0
60744012855,3.260747887155869,0.8858529251966156,Suburb,Elementary,0.1295656730232445,0
60747000706,1.476241007740501,1.2294367098783,Suburb,Elementary,0.1757604562816939,0
60750000708,0.5387213082713442,0.9807156340050962,City,Elementary,0.4258937117142783,0
60750000710,0.1381868201541874,1.269789148970952,City,Elementary,0.5386175840171257,0
60750000711,1.571895524289375,0.994068012213551,City,Elementary,0.1041578256312857,0
60750000715,0.7713199422809485,1.236520908005429,City,Middle,0.2991952745229505,0
60750008312,3.031152531043202,1.126864062308301,City,Elementary,0.0692436678236151,0
60750008606,1.764931825665138,1.09242354612816,City,Middle,0.15877626529547131,0
60750009120,1.087119287258502,0.7654382756997791,City,Elementary,0.143233019174807,0
60750009747,2.114709104881669,1.142029070542656,City,Elementary,0.1412013194448594,0
60750010643,0.1826755299739329,0.9565201582438217,City,Elementary,0.39485703606978,0
60750011402,0.5352841281170555,1.378525898770825,City,Middle,0.2858796367627835,0
60750011987,0.9531923904655502,1.331273932674541,City,Elementary,0.2921947949222266,0
60753000719,1.787874705122185,1.186041951746696,Suburb,Middle,0.1539177648192533,0
60753000720,2.559873715072596,0.9976283571929015,Suburb,Elementary,0.0775746591164601,0
60753000723,1.722036847611625,1.169302112881415,Town,Elementary,0.1936376593266631,0
60756000724,-0.0748756722348327,0.8399842782760834,Suburb,Elementary,0.7686845722399764,1
60756000725,-1.197264483644401,0.8728285984752575,Suburb,Elementary,0.6895877410364037,1
60756000726,-0.8184047448021268,1.294196353537497,Suburb,Middle,0.6507171853420047,1
60768000733,-1.661358587503961,1.161771902583585,Rural,Middle,0.7944722887120984,1
60774000738,0.0367877016124556,1.022243722520088,Suburb,Elementary,0.1127815229087955,0
60774009121,-0.0714108734244707,1.07523476951943,Suburb,Middle,0.2172597053472441,0
60774009341,-0.6841228517953315,1.106074079082467,Suburb,Elementary,0.3271979232331243,0
60774011330,0.1877487042636128,1.072654801974396,Rural,Elementary,0.3039349355058834,0
60777000739,-1.312396465724005,0.8288130357828905,Rural,Elementary,0.7170415329373309,1
60780000740,0.5814913819481093,0.9635176029186036,Suburb,Middle,0.2499522806108606,0
60780000741,-0.0223947861800706,1.113776002802622,Suburb,Elementary,0.4535802005226218,0
60780000746,0.2021233406525544,1.054386231851617,Suburb,Elementary,0.3209087258081013,0
60780000749,1.37986587531674,1.158376074259341,Suburb,Elementary,0.1498918409688913,0
60780000752,1.297572369238979,1.312288631812661,Suburb,Elementary,0.1374936249804749,0
60780004339,3.259680151477007,1.123281497586289,Suburb,Elementary,0.048364258607561,0
60780006909,1.369405989360326,1.197815813958868,Suburb,Middle,0.1892991049454277,0
60780007661,0.8264680840281518,0.6967174303650951,Suburb,Elementary,0.1983620271529924,0
60780009342,2.304261295677656,1.083883482670797,Suburb,Elementary,0.0956069504297392,0
60780009525,0.5159919954210386,0.7956008492383319,Suburb,Elementary,0.3483598137938569,0
60784007271,0.895978242523717,1.012210567212451,Town,Elementary,0.2318730320490331,0
60790003752,-0.4215964678269932,0.8267067923829161,Suburb,Elementary,0.5150569972592733,0
60790007663,-0.7489548490906106,0.8589448444357841,Suburb,Elementary,0.610907438898281,1
60790007664,-1.013211460212839,1.010508535799525,Suburb,Elementary,0.7640445034686948,1
60790009750,-0.9796856887109247,0.7694646010461001,Suburb,Elementary,0.7139876276059841,1
60790011082,-0.9739039130578995,1.151323887914256,Rural,Middle,0.5899113126917412,1
60795000761,-0.704308892913498,0.9238237253730311,Suburb,Elementary,0.5603907712988441,1
60795000762,-0.8327757707977401,1.060585298969131,Suburb,Middle,0.5764088116028906,1
60795000763,0.0021388943846352,0.8554415219264374,Suburb,Elementary,0.4957319174582823,0
60795000764,-0.2501634414534282,0.6802570117945871,Suburb,Elementary,0.4300511031802481,0
60795001117,-0.3046647640050963,1.105020623427095,Suburb,Middle,0.447096120886497,0
60795008124,-1.247628207610542,1.129432681136372,Suburb,Elementary,0.7156144345703529,1
60797003035,-0.0049143949077912,0.6735540656046314,City,Elementary,0.5232592638191386,0
60797004485,-1.625371269260578,0.9336567709261829,City,Elementary,0.8100350855470093,1
60797007499,-0.06453616242419,1.03815174362159,City,Elementary,0.3419522179084546,0
60797007665,-1.769201308184646,1.709171363353821,Rural,Elementary,0.9668941777147689,1
60797007668,-0.5374796644416477,0.9319575218722066,Suburb,Elementary,0.5838023114650954,1
60797007669,-1.022002520911551,1.198746409971953,Rural,Elementary,0.5908181465916551,1
60797007673,-1.426093088515197,1.04390019159622,Rural,Elementary,0.8697699404747915,1
60797007674,-2.285113978318694,0.7740041740081636,City,Elementary,0.8901856017822689,1
60797009123,-2.177257441442078,0.9468127311324069,Rural,Elementary,0.8868621518813535,1
60797009346,-1.614494323827461,0.9157483232604432,City,Elementary,0.8030953462081396,1
60797010493,-0.1067066968079109,1.138365429442327,City,Elementary,0.4051715987703645,0
60797010786,-0.2171894015015168,1.055920437242212,City,Elementary,0.7214361028962357,1
60797011948,-1.217023232697506,1.020780001463132,Rural,Elementary,0.6599180443791568,1
60798000765,0.1956531577077332,1.119559690449454,Town,Elementary,0.417341954349141,0
60798000766,-2.531253566653298,0.8866748134985649,Rural,Elementary,0.6662149546349814,1
60798000767,0.7283244049614241,1.261500533957327,Town,Elementary,0.5541807191268011,1
60798000768,-1.701474221660288,1.027103892801846,Rural,Elementary,0.9004287980764414,1
60807000773,0.5714638772096352,1.479123991981716,Suburb,Elementary,0.41250552731458,0
60807000775,-0.8477862492131223,1.395146535482138,City,Elementary,0.8845172823517137,1
60807000776,0.0704134524236641,1.269933417163496,Suburb,Elementary,0.4552951197298726,0
60807000778,3.017643816383493,1.194675995270499,Suburb,Elementary,0.1708005535699682,0
60807000779,0.7908161756367411,1.129544599689947,Suburb,Elementary,0.384650488036294,0
60807000780,0.0681257679663361,1.324902753903324,Suburb,Elementary,0.5325136329383707,0
60807000781,-0.2249546223913175,1.122766013001369,Suburb,Elementary,0.5290345154774927,0
60807002335,-0.7365584326301207,0.863778170129862,City,Elementary,0.8177681242692043,1
60813000783,-1.499914233031982,0.7456810563181449,Suburb,Elementary,0.8384020605768697,1
60813000784,-1.97488390803633,0.9418081368021715,Suburb,Elementary,0.9592302298105381,1
60813000786,-1.244249493939621,0.7525349334898691,Suburb,Elementary,0.9333886359138334,1
60813000788,-1.914111206278569,0.8797243114400121,Suburb,Elementary,0.8944283624131676,1
60813000789,-0.6869372967329106,0.6898126860540852,Rural,Elementary,0.9268654371905649,1
60813004126,-0.7600826351263628,1.141826515406407,Suburb,Elementary,0.7456604366594379,1
60813009526,-1.25418899325641,0.8318473568210849,Suburb,Elementary,0.7367358334998716,1
60813011487,-0.020413272923661,1.05028440055847,Rural,Elementary,0.477364127050029,0
60813011490,-1.051719279973902,0.6357026419508532,Rural,Elementary,0.8484699395174541,1
60813011491,-1.400260998764875,1.172533757955398,Suburb,Elementary,0.9009590572949425,1
60813011492,-0.8717754804976048,0.9159069460600378,Suburb,Elementary,0.8198062201785506,1
60813011808,-0.8880939945950477,0.8981626058993836,Rural,Elementary,0.768956553877854,1
60813011809,0.0018752100000814,0.9739791075861548,Suburb,Elementary,0.5469351886994097,0
60819000799,-0.7794906562539028,1.034106488554665,Suburb,Elementary,0.4972711736016676,0
60819000800,-0.0663726965616771,0.9670507282690031,Suburb,Elementary,0.4927946917904081,0
60819000802,-0.8535691128135321,1.068303422680738,Suburb,Elementary,0.5162803155493237,0
60819000806,0.3436314237039912,1.239799213248487,Suburb,Elementary,0.4406508221201749,0
60819000807,0.439841821537998,1.042608130092143,Suburb,Elementary,0.4190769325658308,0
60825000808,-1.737490710325813,0.4132099082241001,Rural,Elementary,0.7672181974607281,1
60825000809,-1.135631068700376,1.461342903311322,Rural,Middle,0.7478967240673272,1
60834000811,-0.3360096079475028,1.115705966370852,Rural,Elementary,0.3529128777242716,0
60837000813,-2.052296839157597,1.189280311967518,City,Elementary,0.8989916055916287,1
60837000816,-2.245613777540921,0.9242907993040435,City,Elementary,0.8384801434761702,1
60837000820,-0.7811192162897127,1.116570769157599,City,Elementary,0.3419249614296319,0
60837000821,-0.2770310172633881,1.159651944993624,City,Elementary,0.3540869862701526,0
60837000822,-1.850429879904012,1.171230253725722,City,Elementary,0.7733520765871281,1
60837000823,-0.8562078168893343,1.123395188397969,City,Elementary,0.4963389695564471,0
60837000825,-0.7797506975117381,1.189495399494534,City,Elementary,0.5731787835968138,1
60837000828,-1.235502578216186,1.352152123349813,City,Elementary,0.5968442972154642,1
60837000829,-0.1798513934561017,1.204485253784255,City,Elementary,0.3070992591038621,0
60837000830,0.8074525406135145,1.281734105673685,City,Elementary,0.2363200362290213,0
60837001947,-0.6308904145961183,1.576222132023137,City,Elementary,0.4450256039473077,0
60837005708,0.333521740191304,0.960814384447728,City,Elementary,0.1931742088752734,0
60837008682,-1.013183144447645,1.412623068517332,City,Elementary,0.5802664080579182,1
60837010191,-0.8616187753022588,1.227489088629047,City,Elementary,0.5562136884160033,1
60837011569,-1.523949156747022,1.253494592525944,Rural,Elementary,0.5509425649525049,1
60837012233,-0.0962343865346966,1.343665031445258,Rural,Elementary,0.3431077083835705,0
60837012750,-0.7555869469262895,1.533026546772958,City,Elementary,0.2280403108257118,0
60837012755,-1.792758686298704,1.640612280225782,City,Elementary,0.2837619512998861,0
60846000834,-1.163738377905341,1.219516849410508,City,Elementary,0.8009539757977887,1
60846000836,-0.9500566558222605,0.8025576744642593,City,Elementary,0.690962049206816,1
60846000837,-1.799942448754802,0.791139543223693,Suburb,Elementary,0.8031946299875654,1
60846000841,-0.5268488682108945,0.9535436454276318,Suburb,Elementary,0.5101757501645389,0
60846000844,-1.011006515263277,1.357419774122996,City,Elementary,0.7749922465081724,1
60846000845,-1.649736109624852,0.6681850124588835,City,Elementary,0.7062036090158419,1
60846000847,-1.887527568991263,0.8894523848899506,City,Elementary,0.8547806254053825,1
60846003822,2.214316805930467,1.135697177056204,Suburb,Elementary,0.1077426145926974,0
60846005036,1.455587423062808,1.124435544744299,Suburb,Elementary,0.1435736944434367,0
60846007676,-0.2103301216597266,1.079340646260711,Suburb,Elementary,0.4006949361772718,0
60846007677,-1.0934948374736,1.287721747090069,City,Elementary,0.7915643937922479,1
60846009124,1.113791354926829,1.078803266156422,Suburb,Elementary,0.2349100269961485,0
60846009125,1.027296556698095,0.9733799117572489,Suburb,Elementary,0.2823727143400574,0
60846009348,1.126709135772826,0.7575960790296342,Suburb,Elementary,0.1680416103744274,0
60846009349,-0.272649667493611,1.017578799006973,City,Elementary,0.4153515468882926,0
60846009527,1.666669364551622,1.146264624341612,Suburb,Elementary,0.1853130590023273,0
60846009528,1.020946904114875,1.10925885045983,Suburb,Elementary,0.1778751016380745,0
60846011309,2.163343282828539,1.194685108373455,City,Elementary,0.3034557444343442,0
60846011325,1.742674241534583,1.187195977590496,Suburb,Elementary,0.106850283712732,0
60846011326,0.0210169806330702,0.8678949517191851,City,Elementary,0.5813516038835401,1
60846011737,0.4634212265265578,1.262628189731249,Suburb,Elementary,0.4759006252372777,0
60846012552,0.9544030839352278,1.070734442428378,City,Elementary,0.3037948414673353,0
60846012752,1.991414020092655,1.245063431493103,City,Elementary,0.1839405950117455,0
60858000854,-1.989372225144074,1.413095784082566,Rural,Elementary,0.8794619661487869,1
60861000855,0.6838720412971657,1.233912296604332,Suburb,Elementary,0.3340219148229289,0
60861000856,-1.011811049596261,1.310710590783101,Suburb,Elementary,0.7934817067571971,1
60861000857,-0.4777470718547638,1.082523185869069,Suburb,Elementary,0.6370335664138096,1
60861000858,-0.4366069290507779,1.259762405433168,Suburb,Elementary,0.8204450583473121,1
60861000859,-0.539281154399001,1.156997548717984,City,Elementary,0.6500270415137238,1
60861000860,0.6093853434997607,1.236236866127868,Suburb,Elementary,0.4381743329317084,0
60861000861,-0.5788944349066121,1.144050892963418,Suburb,Elementary,0.8769752058306565,1
60861000862,0.3721839591966516,1.278217419821821,Suburb,Elementary,0.6063659777518215,1
60861000863,-1.026006259284786,1.08419547257801,City,Elementary,0.6337411878180155,1
60861000864,-0.6921748005436283,1.05768468787361,Suburb,Elementary,0.6486314868495188,1
60861000865,-0.6589926793549248,1.202699942822959,Suburb,Elementary,0.8550874347057607,1
60861000866,-0.6188412611785594,1.013677807172552,Suburb,Elementary,0.7874451393192966,1
60861000867,-1.276051512548465,1.001408543118496,City,Elementary,0.7792729852830728,1
60861000868,-0.7852321318153335,0.8735455325617568,Suburb,Elementary,0.8948231860887682,1
60861000869,-0.4624937044600728,1.288071546642112,Suburb,Other,0.8135546620171439,1
60861000871,-0.6395238253180917,1.068214091457914,Suburb,Elementary,0.6825398467799683,1
60861000872,-0.0032067202422645,1.349250810653212,Suburb,Elementary,0.4609007707794991,0
60861000873,-0.9293302717140302,1.214827150513024,Suburb,Elementary,0.7696101633426593,1
60861000874,-0.4829702792781116,1.024558953782335,Suburb,Elementary,0.5179371762792557,0
60861000875,-0.7348993518914959,1.021584987645411,Suburb,Elementary,0.6849309058148236,1
60861000876,-0.366123187039042,1.149391764152357,Suburb,Elementary,0.5997723920049292,1
60861000877,-0.2043400446013157,1.171464034423802,City,Elementary,0.7279375923798854,1
60861000878,0.4775535935960811,0.9376918857872473,Suburb,Elementary,0.341141876122273,0
60861000879,0.2622936771579596,0.9907875961965097,Suburb,Elementary,0.3230287727369448,0
60861000880,-0.726768115378329,0.9411163072239256,Suburb,Elementary,0.5142132424245025,0
60861000881,-0.3572140692910359,0.8716726338139429,Suburb,Elementary,0.4544639217989483,0
60861000882,-1.019052530802691,1.016449380342584,Suburb,Elementary,0.8026419407856676,1
60861002633,0.609241723042925,1.438519785969787,Suburb,Elementary,0.2915971381835014,0
60861005253,0.9257861806782488,1.154914257248882,Suburb,Elementary,0.2760820509811536,0
60861007646,0.1219189681364057,1.362495990436041,Suburb,Elementary,0.3180768894028719,0
60861007649,0.3614802334859899,1.022202838401382,Suburb,Other,0.6382043597915756,1
60861007680,-0.2617456447171547,1.001333288545894,Suburb,Elementary,0.8165707508175507,1
60861008298,1.008881707960749,1.083046014434199,Suburb,Elementary,0.1627878348061036,0
60861008299,1.396721225898111,1.398249285729893,Suburb,Elementary,0.1685610851142191,0
60861009350,0.8575640963884208,1.254404484973268,Suburb,Elementary,0.3327277697010285,0
60861009529,-0.1522096004342099,1.154755719519155,Suburb,Elementary,0.3543365977097968,0
60861010307,-0.0516828258779993,1.221468654797621,Suburb,Elementary,0.3535884765287509,0
60861010376,1.40422780637978,1.240260255522055,Suburb,Elementary,0.1885211669554591,0
60861010377,0.9135133417860803,1.699923423934996,Suburb,Elementary,0.2417966740490327,0
60861011125,0.6682522804266924,1.339999802040365,Suburb,Elementary,0.1738064330123552,0
60861011126,0.9744854034268009,1.245588078841357,Suburb,Elementary,0.1287950103914855,0
60861011127,0.9038629532225766,1.073999338953814,Suburb,Elementary,0.2047385712223733,0
60861011227,1.038097544246044,1.20759380488671,Suburb,Elementary,0.223455105721575,0
60861011875,0.9072452115619543,1.382457179659728,Rural,Elementary,0.2570577877000293,0
60861012425,-1.417399619361481,1.235660149879469,Suburb,Elementary,0.42219090080719063,0
60870000884,-0.9463371507234202,1.133116050418301,Suburb,Elementary,0.736912772735347,1
60876000886,1.125885659371879,1.142034895210148,Suburb,Elementary,0.1135234038477304,0
60876000888,1.186198706979765,0.8027757069438752,Suburb,Elementary,0.2237011903389636,0
60876000891,-0.2501887519830328,0.8273077682432421,Suburb,Elementary,0.5781621056133792,1
60876000892,-0.9739329136950756,1.166064837084764,Suburb,Elementary,0.5827221652762998,1
60876000894,-0.2211176157364942,0.9696362345777162,Suburb,Elementary,0.4528715746597788,0
60876000895,0.6219471619486603,1.339645160726095,Suburb,Elementary,0.133661097558245,0
60876000896,-0.1864383472705162,1.067032015240161,Suburb,Elementary,0.7695754646996864,1
60885000897,1.092822861426069,1.568065813300769,Rural,Elementary,0.2458827842809313,0
60888000898,0.2333153645148931,1.325237004572022,Rural,Elementary,0.3542210398142,0
60897000902,-1.828257578122201,1.212150309031514,Town,Middle,0.6318062274181263,1
60903000907,0.289701001412479,0.8484703341870217,Suburb,Elementary,0.5220345497772392,0
60903000908,1.413692821986341,1.098783222614995,Suburb,Elementary,0.1615328051259919,0
60903000909,1.629924547507756,0.9858249364255655,City,Elementary,0.2712852587377577,0
